,time,lang,distributed,seed,hidden,rate,momentum,ticks,rand_range,num_train,boundary_precision,boundary_recall,boundary_F,word_precision,word_recall,word_F,contoid_accuracy,vocoid_accuracy,contoid_reaction,vocoid_reaction,contoid_std,vocoid_std,contoid_rts,vocoid_rts,contoid_errors,vocoid_errors
22,05/25 at 15:10:22,danish,True,4,80,0.1,0.95,1,0.25,696692,0.6279761904761905,0.6872964169381107,0.6562986003110419,0.33630952380952384,0.36807817589576547,0.3514774494556765,0.6388888888888888,0.38888888888888884,355.2847147049613,9.13456238901545,,,,,"[26.1968, 26.07392, 27.26128, 21.311529999999998, 23.772820000000003, 24.42709, 24.51587, 29.34743, 26.39501, 29.84218, 24.16443, 16.44726, 16.09819, 18.27055, 16.89177, 15.29958, 23.76301, 13.3115, 22.813870000000005, 27.01819, 20.046629999999997, 23.26748, 16.0831, 22.684650000000005, 13.02557, 12.91276, 13.91244, 23.41871, 17.52208, 25.487510000000004, 24.1441, 23.570909999999998, 15.78466, 21.25859, 20.63556, 14.442530000000001, 21.04026, 12.528849999999998, 11.870140000000001, 24.00443, 14.60965, 23.72218, 23.07748, 15.81617, 15.00992, 23.08044, 13.26393, 19.40973, 22.1807, 13.53639, 19.85915, 14.257480000000001, 14.339749999999999, 13.84724, 19.75562, 13.07241, 12.96003, 23.87916, 19.7941, 21.21557, 20.12286, 13.223930000000001, 14.63299, 14.36166, 15.375919999999999, 15.37836, 21.69702, 13.50628, 24.86926, 22.807090000000002, 21.52079, 22.423430000000003]","[20.08989, 23.22314, 26.86497, 19.260369999999998, 26.491120000000002, 18.83724, 21.43545, 27.254240000000003, 20.697900000000004, 26.84022, 29.06546, 20.53398, 17.525579999999998, 16.01603, 16.64324, 18.18828, 23.82705, 16.21956, 26.47649, 23.057019999999998, 19.42429, 22.88855, 16.0352, 23.60545, 13.88705, 16.638289999999998, 13.192219999999999, 22.996370000000002, 17.27799, 25.2242, 22.671160000000004, 22.95274, 15.92108, 20.43544, 21.963240000000003, 13.49132, 21.27765, 12.75432, 11.91841, 24.82376, 15.21895, 23.215249999999997, 23.24255, 15.273369999999998, 14.416339999999998, 22.127649999999996, 14.768260000000001, 21.87132, 23.23284, 13.873929999999998, 20.8944, 13.78377, 14.200759999999999, 13.3281, 22.441819999999996, 13.909139999999999, 14.78901, 23.431049999999995, 22.63203, 21.685129999999997, 21.491879999999995, 13.85154, 13.93181, 13.64527, 14.907470000000002, 16.02131, 21.776410000000002, 14.347629999999999, 24.402359999999998, 23.463389999999997, 22.552120000000002, 25.026080000000004]"
23,05/25 at 15:20:03,danish,True,5,80,0.1,0.95,1,0.25,696692,0.6300940438871473,0.6547231270358306,0.6421725239616614,0.322884012539185,0.3355048859934853,0.329073482428115,0.5,0.5,13.345615709519064,6.385026436840037,,,,,"[34.82904, 33.015950000000004, 36.94582, 24.98447, 26.44093, 28.413800000000002, 28.62275, 31.88585, 25.9755, 29.288750000000004, 27.032429999999998, 19.577099999999998, 15.40607, 18.39515, 17.03449, 14.210170000000002, 23.47377, 13.76014, 22.610010000000003, 25.65071, 20.00325, 23.49507, 15.890539999999998, 22.38632, 12.88278, 12.5958, 13.831400000000002, 23.7948, 17.768549999999998, 25.73394, 23.748060000000002, 23.47249, 15.76948, 21.324289999999998, 20.688470000000002, 14.48142, 20.982010000000002, 12.6218, 11.895869999999999, 23.918349999999997, 14.564290000000002, 23.7939, 23.06489, 15.789929999999998, 15.00846, 23.101719999999997, 13.22159, 19.41232, 22.197049999999997, 13.534059999999998, 19.863780000000002, 14.24952, 14.33439, 13.841660000000001, 19.76821, 13.07108, 12.968599999999999, 23.875339999999998, 19.78869, 21.20927, 20.120449999999998, 13.22183, 14.630210000000002, 14.35906, 15.375309999999999, 15.38131, 21.69114, 13.50042, 24.87007, 22.808189999999996, 21.52091, 22.42286]","[38.107929999999996, 28.41647, 22.78142, 18.9078, 27.46781, 21.93251, 23.62493, 21.276249999999997, 21.774739999999998, 22.69914, 25.55408, 20.76616, 15.06543, 17.92501, 17.3219, 18.33673, 22.91103, 15.41632, 24.39273, 23.13901, 19.398970000000002, 22.86665, 16.10447, 23.291789999999995, 14.392719999999999, 17.001360000000002, 12.73708, 23.30065, 17.64808, 25.66769, 22.70022, 23.162429999999997, 16.04694, 20.247189999999996, 22.284950000000002, 13.80855, 21.15907, 12.79473, 12.032239999999998, 24.681729999999998, 15.219579999999997, 23.272330000000004, 23.22964, 15.139459999999998, 14.296190000000001, 22.17137, 14.820769999999998, 21.808349999999997, 23.24487, 13.85062, 20.856650000000002, 13.804299999999998, 14.192549999999999, 13.35344, 22.40504, 13.914179999999998, 14.78556, 23.426449999999996, 22.636670000000002, 21.68793, 21.49896, 13.852060000000002, 13.92028, 13.63778, 14.908619999999999, 16.01905, 21.78048, 14.346409999999999, 24.39906, 23.46184, 22.55093, 25.02351]"
24,05/25 at 15:29:45,danish,True,6,80,0.1,0.95,1,0.25,696692,0.6439628482972136,0.6775244299674267,0.6603174603174603,0.3157894736842105,0.3322475570032573,0.32380952380952377,0.4444444444444444,0.4722222222222222,123.85332392164105,10.38509693026419,,,,,"[29.904110000000003, 32.72851, 30.43388, 27.73212, 24.29482, 24.0092, 30.192069999999998, 29.581220000000002, 29.30256, 30.39349, 27.19142, 18.18628, 15.172460000000001, 19.8966, 18.65381, 14.55291, 21.59375, 13.129090000000001, 25.15182, 25.745949999999997, 21.67921, 23.33984, 15.17712, 21.47638, 13.05397, 12.642850000000001, 13.49548, 23.858669999999996, 17.52267, 25.345209999999998, 23.984499999999997, 23.701819999999998, 16.120400000000004, 20.87444, 20.96319, 14.70886, 20.992469999999997, 12.54622, 11.91093, 23.915090000000003, 14.653509999999999, 23.782580000000003, 23.06796, 15.69809, 14.922070000000001, 23.17212, 13.239410000000001, 19.364500000000003, 22.23211, 13.51852, 19.85035, 14.266290000000001, 14.33271, 13.86405, 19.74955, 13.08722, 12.96072, 23.847550000000002, 19.79191, 21.217589999999998, 20.129080000000002, 13.22644, 14.62567, 14.35627, 15.371129999999999, 15.378639999999999, 21.69249, 13.50077, 24.8656, 22.80793, 21.517889999999998, 22.42434]","[27.074219999999997, 24.008940000000003, 23.182879999999997, 18.7318, 24.439280000000004, 25.36039, 28.834039999999995, 27.521079999999998, 27.499260000000003, 33.21578, 28.85836, 19.56257, 16.41317, 16.11422, 17.16613, 18.0718, 24.50896, 15.212159999999999, 24.92575, 23.58977, 19.00117, 23.6362, 15.906130000000001, 23.64362, 13.88842, 16.57356, 12.729790000000001, 23.573210000000003, 18.12328, 25.970019999999998, 22.27615, 22.6387, 15.94752, 20.5866, 22.02168, 13.612879999999999, 21.14449, 12.837579999999999, 11.97523, 24.708570000000005, 15.14012, 23.319910000000004, 23.25942, 15.225610000000001, 14.363679999999999, 22.21361, 14.760829999999999, 21.82447, 23.281039999999997, 13.863869999999999, 20.86623, 13.800550000000001, 14.203220000000002, 13.34309, 22.441850000000002, 13.917179999999998, 14.79101, 23.41836, 22.64491, 21.680539999999997, 21.50053, 13.853819999999999, 13.93189, 13.6465, 14.909180000000001, 16.025190000000002, 21.77579, 14.348719999999998, 24.40927, 23.469840000000005, 22.55723, 25.024569999999997]"
25,05/25 at 15:39:27,danish,True,7,80,0.1,0.95,1,0.25,696692,0.5969696969696969,0.6416938110749185,0.6185243328100469,0.27575757575757576,0.2964169381107492,0.28571428571428575,0.5,0.5833333333333333,149.71124748323797,8.383522973573978,,,,,"[46.594770000000004, 41.56761, 39.2682, 31.26594, 25.72666, 24.45447, 39.85985, 29.24928, 31.880080000000003, 26.39878, 20.59713, 18.463749999999997, 15.377569999999999, 16.42894, 16.513080000000002, 14.22276, 21.479300000000002, 13.74666, 24.18957, 26.92316, 19.72519, 23.33138, 16.3917, 21.93761, 13.566469999999999, 12.52157, 14.33935, 24.56316, 17.50711, 25.450270000000003, 24.08126, 23.81112, 15.722109999999997, 21.077050000000003, 20.85371, 14.60153, 20.82037, 12.567279999999998, 11.881, 23.938470000000002, 14.619950000000001, 23.72477, 23.02362, 15.78163, 14.98093, 23.10564, 13.24659, 19.41315, 22.18757, 13.52441, 19.883779999999998, 14.24266, 14.34475, 13.84411, 19.76806, 13.0866, 12.96735, 23.883540000000004, 19.79199, 21.229989999999997, 20.13185, 13.23213, 14.63544, 14.365039999999999, 15.38007, 15.38504, 21.70309, 13.50698, 24.879290000000005, 22.81879, 21.52903, 22.43151]","[49.40626, 38.80802, 27.273699999999998, 23.44921, 26.547220000000003, 23.74098, 26.80686, 33.79146, 22.904640000000004, 27.83266, 33.58311, 29.073260000000005, 20.73628, 16.23269, 15.833540000000001, 17.43074, 22.494819999999997, 15.17901, 25.461139999999997, 22.29242, 19.96904, 20.280780000000004, 15.97814, 22.33247, 13.07699, 15.980210000000001, 13.043920000000002, 22.46473, 17.43271, 25.307330000000004, 23.56398, 23.281, 15.872, 20.41971, 22.081610000000005, 13.493829999999999, 21.46694, 12.658909999999999, 11.99613, 24.82903, 15.19276, 23.14974, 23.27329, 15.27928, 14.428749999999999, 22.08453, 14.72796, 21.888889999999996, 23.246750000000002, 13.87325, 20.881529999999998, 13.780220000000002, 14.22284, 13.332609999999999, 22.43613, 13.910349999999998, 14.791339999999998, 23.417810000000003, 22.64048, 21.68527, 21.51034, 13.856679999999999, 13.92848, 13.64207, 14.906, 16.01798, 21.777169999999998, 14.35183, 24.40724, 23.466929999999998, 22.55506, 25.022610000000004]"
26,05/25 at 15:49:09,danish,True,8,80,0.1,0.95,1,0.25,696692,0.6302250803858521,0.6384364820846905,0.6343042071197411,0.3086816720257235,0.3127035830618892,0.31067961165048547,0.4722222222222222,0.4444444444444444,54.454231265708955,5.0884399861287655,,,,,"[27.84588, 24.07826, 23.537080000000003, 18.95078, 25.223969999999998, 25.18413, 27.359430000000003, 33.602090000000004, 29.997719999999997, 30.84733, 23.21071, 21.65463, 16.12445, 15.50703, 17.01804, 13.755419999999999, 26.37484, 14.615169999999999, 24.078020000000002, 24.789900000000003, 19.99691, 23.24438, 16.31416, 22.67272, 13.24191, 12.901299999999999, 13.76962, 23.58256, 17.47619, 25.48789, 23.86746, 23.491060000000004, 15.78158, 21.40139, 20.66426, 14.5054, 20.91038, 12.55488, 11.86786, 23.94881, 14.59086, 23.82754, 23.099380000000004, 15.797489999999998, 14.969059999999999, 23.148629999999997, 13.22296, 19.380290000000002, 22.21974, 13.53373, 19.86103, 14.2606, 14.348679999999998, 13.849920000000001, 19.759919999999997, 13.08628, 12.96831, 23.86873, 19.796180000000003, 21.21192, 20.127209999999998, 13.22719, 14.63306, 14.361650000000001, 15.37396, 15.38119, 21.69611, 13.50351, 24.877010000000002, 22.815040000000003, 21.526530000000005, 22.42612]","[20.14548, 23.91841, 25.30461, 17.21041, 24.99369, 21.824389999999998, 27.37064, 23.639819999999997, 23.8754, 28.228409999999997, 29.25152, 23.478489999999997, 18.12742, 15.4925, 15.276800000000001, 18.07092, 22.221490000000003, 15.60764, 26.73047, 22.866739999999997, 19.64413, 20.983069999999998, 16.14799, 22.884360000000004, 13.802859999999999, 17.14398, 13.18408, 23.04368, 17.37775, 25.236669999999997, 23.35615, 23.398829999999997, 15.85344, 20.228550000000002, 22.049850000000003, 13.5843, 21.30225, 12.69805, 12.00183, 24.83552, 15.237919999999999, 23.09756, 23.16978, 15.232660000000001, 14.36694, 22.11471, 14.827950000000001, 21.8721, 23.23187, 13.866640000000002, 20.900579999999998, 13.78259, 14.202559999999998, 13.33634, 22.430159999999997, 13.913050000000002, 14.80838, 23.425629999999998, 22.63309, 21.68504, 21.49911, 13.855139999999999, 13.927950000000003, 13.64234, 14.90847, 16.02084, 21.77941, 14.345830000000001, 24.4059, 23.467570000000002, 22.55488, 25.023570000000007]"
27,05/25 at 15:58:50,danish,True,9,80,0.1,0.95,1,0.25,696692,0.6422764227642277,0.7719869706840391,0.7011834319526626,0.37398373983739835,0.4495114006514658,0.408284023668639,0.5277777777777778,0.5833333333333333,149.68364605821674,11.056492067561717,,,,,"[27.03447, 22.81955, 25.949579999999997, 17.62971, 27.098380000000002, 25.087559999999996, 26.75436, 35.33154999999999, 29.08317, 29.14786, 23.94902, 24.58494, 16.71473, 15.33917, 16.48235, 14.60519, 23.768969999999996, 13.91216, 23.891520000000003, 24.484009999999998, 19.85896, 22.10592, 16.14366, 22.17876, 13.16092, 12.6112, 13.755429999999999, 23.845840000000003, 17.49193, 25.46785, 23.85902, 23.55525, 15.88124, 21.339090000000002, 20.73637, 14.524019999999998, 20.91441, 12.58713, 11.86184, 23.95737, 14.61957, 23.88178, 23.11459, 15.7697, 14.975930000000002, 23.12997, 13.23797, 19.38926, 22.21071, 13.52226, 19.867939999999997, 14.25405, 14.34393, 13.846469999999998, 19.76542, 13.085939999999999, 12.96764, 23.876749999999998, 19.795500000000004, 21.22209, 20.12445, 13.23025, 14.636370000000001, 14.36428, 15.376299999999999, 15.382630000000002, 21.70353, 13.50744, 24.879550000000002, 22.81816, 21.52905, 22.43052]","[31.87748, 18.55354, 16.331899999999997, 15.655030000000002, 17.483710000000002, 22.071669999999997, 23.0174, 23.48626, 20.684209999999997, 27.72761, 32.08284, 21.73722, 16.976679999999998, 17.69881, 17.389390000000002, 15.06514, 23.599470000000004, 16.02963, 27.69308, 22.52487, 19.74127, 22.508200000000002, 15.75131, 24.06243, 14.202300000000001, 15.150739999999999, 12.78058, 22.978329999999996, 17.32875, 25.4161, 22.916760000000004, 23.28465, 16.120260000000002, 20.392459999999996, 22.03629, 13.71197, 21.28687, 12.75629, 11.98625, 24.77911, 15.25046, 23.23802, 23.234969999999997, 15.183489999999999, 14.33268, 22.13538, 14.82314, 21.86002, 23.25406, 13.85556, 20.86175, 13.79625, 14.189969999999999, 13.34391, 22.409709999999997, 13.910040000000002, 14.81825, 23.42868, 22.620630000000002, 21.68597, 21.49457, 13.84976, 13.92305, 13.63982, 14.908150000000001, 16.01807, 21.77756, 14.344420000000001, 24.39859, 23.461490000000005, 22.549039999999998, 25.02191]"
28,05/25 at 14:36:16,danish,False,0,80,0.1,0.95,1,0.25,696692,0.6621621621621622,0.6384364820846905,0.6500829187396351,0.3614864864864865,0.3485342019543974,0.3548922056384743,1.0,0.9166666666666666,1.0728225231956023,1.6070562148037135,,,,,"[37.43208, 17.71808, 14.46626, 37.909729999999996, 12.59673, 48.677910000000004, 11.86959, 35.82594, 30.232689999999998, 11.60628, 32.17645, 3.35705, 18.85706, 3.71124, 19.37773, 4.29169, 5.69861, 34.56753, 4.6284600000000005, 25.92193, 22.45629, 12.892420000000001, 14.05294, 28.09243, 14.707440000000002, 3.03573, 26.587999999999997, 5.08871, 28.462669999999996, 5.193740000000001, 3.3786300000000002, 23.17699, 16.794569999999997, 25.75153, 25.77756, 4.94613, 2.7143100000000002, 10.504029999999998, 15.83842, 5.87261, 21.78099, 3.9297699999999995, 17.49017, 10.947379999999999, 2.90983, 29.516530000000003, 6.67009, 27.414659999999998, 3.4274600000000004, 8.442029999999999, 4.5642, 16.581609999999998, 18.105510000000002, 4.7481800000000005, 14.16309, 10.91353, 4.72482, 24.61595, 21.56813, 5.265, 4.35677, 10.212850000000001, 4.9863800000000005, 15.037579999999998, 3.29281, 14.47427, 23.71502, 10.42089, 21.941110000000002, 3.29502, 7.58837, 23.05478]","[20.350029999999997, 14.95792, 9.95449, 22.065089999999998, 15.73828, 22.62528, 23.93355, 40.57509, 39.05139, 14.867210000000002, 29.597800000000003, 5.35016, 17.58449, 6.6518500000000005, 17.302490000000002, 8.38112, 7.90316, 13.96744, 8.98694, 25.23298, 25.53556, 10.39407, 10.82023, 27.1492, 12.114569999999999, 6.87688, 13.358429999999998, 7.102410000000001, 12.28622, 7.19611, 4.0797, 19.84835, 6.42969, 18.95476, 32.58369, 6.68801, 7.177560000000001, 12.28222, 12.88956, 6.52536, 12.135660000000001, 33.05881, 15.53297, 5.984360000000001, 4.08408, 16.696710000000003, 5.55496, 23.681749999999997, 4.3523499999999995, 11.05814, 5.2984800000000005, 12.346419999999998, 10.98709, 23.399359999999998, 13.49556, 10.453770000000002, 6.23652, 18.37321, 30.14941, 6.67744, 3.3602, 9.74805, 9.177399999999999, 11.264180000000001, 6.40792, 7.67957, 22.73792, 9.8861, 16.1917, 5.84541, 7.26929, 22.78605]"
29,05/25 at 16:13:18,danish,False,10,80,0.1,0.95,1,0.25,696692,0.6611842105263158,0.6547231270358306,0.6579378068739771,0.33223684210526316,0.3289902280130293,0.3306055646481178,0.7777777777777778,0.9444444444444444,5.7147818086060385,1.3769386849205179,,,,,"[23.24005, 13.590530000000001, 7.721730000000001, 18.29087, 13.59108, 30.627489999999998, 26.33829, 31.69358, 25.124959999999998, 10.94544, 28.9586, 12.89395, 11.47452, 4.218, 17.56054, 1.67258, 19.69345, 21.2705, 9.925869999999998, 34.01223, 19.15007, 15.181709999999999, 5.26339, 23.129110000000004, 9.14427, 7.468440000000001, 14.163560000000002, 17.2915, 17.857319999999998, 8.953420000000001, 8.733519999999999, 19.91934, 3.5803300000000005, 16.84561, 17.83105, 3.5393600000000003, 14.659220000000001, 8.97621, 13.2389, 8.132200000000001, 14.140550000000001, 14.66839, 12.914730000000002, 4.11827, 1.68383, 16.44258, 5.10652, 14.238589999999999, 8.33835, 9.037180000000001, 26.40629, 19.28642, 13.4869, 13.796320000000001, 8.07465, 2.1471799999999996, 2.57971, 18.26397, 12.74706, 14.058880000000002, 16.15785, 16.67928, 4.36203, 13.14431, 5.91274, 15.134620000000002, 11.78687, 7.662220000000001, 12.814929999999999, 11.9624, 11.66929, 16.71644]","[30.14767, 10.586210000000001, 8.908299999999999, 31.797379999999997, 12.009920000000001, 27.465049999999998, 15.37522, 42.95351, 31.670429999999996, 14.753210000000003, 32.994890000000005, 2.14063, 16.390649999999997, 2.5060000000000002, 22.78407, 5.42466, 12.58674, 18.72081, 9.853709999999998, 29.99379, 19.65168, 10.610540000000002, 5.661569999999999, 28.962089999999996, 15.401710000000001, 2.67765, 23.33139, 14.93098, 15.910229999999999, 5.3745899999999995, 1.6801800000000002, 31.63879, 8.27473, 22.72393, 36.845240000000004, 8.46467, 10.395299999999999, 8.13065, 19.493100000000002, 6.94953, 13.707899999999999, 11.253309999999999, 26.599649999999997, 9.155909999999999, 2.37221, 20.424979999999998, 8.601930000000001, 24.537260000000003, 4.48165, 15.003169999999999, 2.5627999999999997, 18.73924, 15.73923, 22.232839999999996, 20.35941, 10.8089, 3.9369599999999996, 24.871809999999996, 29.23983, 14.938220000000001, 3.25668, 5.59009, 5.25609, 15.66667, 3.5050299999999996, 11.76733, 32.967819999999996, 8.993920000000001, 16.122410000000002, 13.73733, 10.854669999999999, 18.73167]"
30,05/25 at 16:23:00,danish,False,11,80,0.1,0.95,1,0.25,696692,0.6763754045307443,0.6807817589576547,0.6785714285714285,0.4110032362459547,0.41368078175895767,0.41233766233766234,0.9166666666666666,1.0,3.6534274554830537,1.2205668124531788,,,,,"[24.79374, 11.1541, 12.235710000000001, 28.511570000000003, 11.432849999999998, 36.52693, 15.536000000000001, 29.052039999999998, 31.61815, 19.82837, 31.15227, 8.09825, 16.39923, 6.2539, 27.33627, 3.17888, 14.734020000000001, 29.549260000000004, 14.54981, 16.62029, 19.8408, 16.03836, 5.04494, 23.15759, 13.10029, 2.39666, 20.31653, 11.177240000000001, 26.55289, 16.13948, 10.19899, 15.107349999999999, 3.23698, 22.27696, 21.43676, 5.375590000000001, 10.75079, 12.09431, 17.12364, 8.14112, 19.20874, 17.69692, 15.857999999999999, 4.98519, 2.0368000000000004, 19.272170000000003, 6.33888, 15.90871, 9.978950000000001, 11.09841, 7.05619, 16.75675, 15.29834, 7.56252, 12.01769, 1.5655899999999998, 3.91468, 21.527230000000003, 15.742740000000001, 10.99287, 9.1256, 8.69702, 4.4204300000000005, 13.78096, 4.34906, 16.58867, 11.768740000000001, 4.03491, 16.7569, 9.64156, 16.48429, 17.01833]","[15.10822, 17.00654, 10.180409999999998, 42.72149, 17.24119, 46.576130000000006, 17.271169999999998, 39.15437, 30.690050000000003, 5.85062, 32.904489999999996, 6.69432, 20.422530000000002, 4.03369, 33.29324, 5.96644, 7.75241, 33.981519999999996, 7.511069999999999, 23.60971, 15.44896, 3.73097, 14.044670000000002, 31.14668, 15.85355, 4.80185, 29.105420000000002, 5.16492, 28.66137, 5.180470000000001, 8.408019999999999, 25.24208, 8.453289999999999, 16.9343, 24.34479, 5.2011899999999995, 4.84933, 14.415650000000001, 16.13093, 4.82592, 23.49477, 3.54398, 16.66402, 8.464, 4.4889399999999995, 17.415339999999997, 6.878219999999999, 25.12574, 4.51646, 14.443370000000002, 3.4954600000000005, 14.3687, 21.061980000000002, 8.33071, 15.2325, 7.32927, 5.54156, 17.44784, 22.18213, 10.9966, 6.90236, 12.735879999999998, 9.91821, 13.787590000000002, 5.49025, 19.66046, 17.706120000000002, 12.75438, 14.651440000000001, 9.439979999999998, 5.55623, 26.30675]"
31,05/25 at 16:32:42,danish,False,12,80,0.1,0.95,1,0.25,696692,0.6417445482866043,0.6710097719869706,0.6560509554140127,0.34579439252336447,0.36156351791530944,0.3535031847133758,0.9166666666666666,0.9444444444444444,6.1110870788964515,1.7438293079543894,,,,,"[25.160690000000002, 12.743759999999998, 9.34107, 21.66721, 12.65424, 34.56546, 8.85666, 30.26003, 38.11672, 44.02539, 38.96531, 11.28167, 17.12752, 12.519560000000002, 21.94279, 3.83428, 11.83433, 23.96723, 7.60734, 23.11747, 24.43984, 26.077450000000002, 6.71303, 24.516009999999998, 13.780600000000002, 2.74049, 15.06758, 12.83193, 23.22015, 4.1756, 13.33955, 20.966359999999998, 4.433679999999999, 20.07701, 23.662399999999998, 13.87134, 8.73879, 11.02526, 23.662940000000003, 6.708140000000001, 16.2146, 16.38325, 23.07697, 4.07065, 7.3934299999999995, 16.87417, 5.37534, 18.27527, 6.507459999999998, 10.24458, 10.859639999999999, 15.27984, 19.47719, 14.08851, 15.345389999999998, 13.21161, 4.57852, 16.87905, 24.70442, 12.312619999999999, 11.65363, 8.29977, 4.957660000000001, 18.999760000000002, 6.97808, 17.781100000000002, 20.46636, 13.688450000000001, 16.73337, 31.776719999999997, 8.416599999999999, 23.899850000000004]","[29.844920000000002, 11.08568, 8.86259, 16.25918, 11.38071, 25.021140000000003, 28.89988, 33.69402, 26.093849999999996, 14.97168, 20.723209999999998, 3.87969, 18.01278, 3.2499599999999997, 13.027840000000001, 6.67478, 14.97618, 17.92486, 8.28905, 17.52186, 15.21322, 12.61573, 4.990559999999999, 17.154030000000002, 17.135679999999997, 3.39803, 14.15261, 14.878330000000002, 14.80379, 6.09955, 5.50679, 16.04835, 4.894629999999999, 15.29334, 17.778950000000002, 3.7503400000000005, 11.460129999999998, 14.659849999999999, 12.31968, 5.022479999999999, 13.169799999999999, 6.294500000000001, 11.32061, 8.0558, 3.9235799999999994, 15.47042, 5.20112, 14.93773, 6.53727, 14.790379999999999, 3.8319999999999994, 15.52524, 10.98115, 10.06471, 7.83401, 11.74964, 3.54893, 20.52516, 12.36842, 13.44418, 2.88318, 10.857380000000001, 4.75276, 12.448340000000002, 5.39299, 8.20869, 7.934690000000001, 6.32772, 16.245060000000002, 10.73923, 8.36312, 13.733229999999999]"
32,05/25 at 16:42:48,danish,False,13,80,0.1,0.95,1,0.25,696692,0.5387205387205387,0.5211726384364821,0.5298013245033113,0.22895622895622897,0.22149837133550487,0.2251655629139073,0.8888888888888888,0.8333333333333334,2.5957065886332455,3.225998002974713,,,,,"[26.3491, 9.56912, 10.93198, 35.33753, 11.800239999999999, 26.566180000000003, 11.50665, 31.841720000000002, 35.55976, 15.01808, 31.26976, 8.24235, 15.52136, 11.50772, 30.63071, 3.10821, 9.147160000000001, 16.76993, 9.62677, 18.43549, 27.84797, 7.885149999999999, 6.91646, 26.108249999999998, 11.213709999999999, 3.62189, 23.08151, 9.1088, 16.43821, 9.55127, 7.45265, 15.24288, 13.26593, 24.66708, 29.44986, 8.576, 8.93346, 8.529119999999999, 21.88359, 11.18997, 14.843499999999999, 18.96003, 12.00143, 3.5430200000000003, 6.711280000000001, 20.93536, 12.512920000000001, 18.68064, 7.7418000000000005, 9.191, 7.7421299999999995, 17.8473, 15.724609999999998, 6.37562, 9.738940000000001, 17.222319999999996, 7.424659999999999, 20.74804, 19.853759999999998, 8.4522, 8.15098, 8.44721, 3.2543900000000003, 17.340049999999998, 7.95969, 13.67418, 15.483769999999998, 22.14733, 18.97417, 8.35256, 11.490480000000002, 16.85435]","[22.066769999999998, 23.04683, 12.89758, 27.8231, 20.02471, 31.206049999999998, 23.05975, 45.699160000000006, 45.75337999999999, 12.58174, 20.3573, 8.68587, 21.19856, 6.25127, 26.121779999999998, 8.139660000000001, 17.816989999999997, 15.562470000000001, 9.53452, 22.717350000000003, 34.23032, 10.03818, 14.01937, 20.76782, 9.31663, 11.93302, 17.891769999999998, 11.977619999999998, 11.26505, 10.216819999999998, 6.3144100000000005, 21.89386, 10.31734, 20.55998, 17.068109999999997, 7.72301, 11.65178, 11.53836, 13.8971, 10.298050000000002, 15.9894, 9.813649999999999, 19.91968, 8.03144, 5.13756, 31.247370000000004, 6.811850000000001, 15.489559999999997, 23.736330000000006, 7.502739999999999, 7.610189999999999, 12.825050000000001, 9.78849, 8.291129999999999, 19.86209, 7.32752, 5.3154, 32.23466, 18.73843, 10.2263, 6.63405, 10.489, 9.26355, 13.67322, 5.48121, 18.06271, 16.84551, 6.8373099999999996, 29.21913, 16.00611, 12.41159, 11.44088]"
33,05/25 at 17:02:32,danish,False,14,80,0.1,0.95,1,0.25,696692,0.6232394366197183,0.5765472312703583,0.5989847715736041,0.2887323943661972,0.2671009771986971,0.2774957698815567,0.8888888888888888,0.9166666666666666,1.0107761959487314,2.279106448096176,,,,,"[35.86908, 9.43713, 9.16357, 26.09251, 11.22949, 44.73988, 18.13723, 42.75127, 36.832229999999996, 10.02926, 17.86791, 6.98878, 26.0985, 4.73081, 22.700249999999997, 3.91081, 11.109850000000002, 34.00194, 40.902319999999996, 22.91122, 20.309179999999998, 9.08472, 4.8558, 20.1729, 21.67664, 3.42695, 27.36477, 8.1392, 26.83241, 34.557990000000004, 3.7974099999999997, 18.02504, 5.67489, 24.150949999999998, 16.33874, 3.80944, 9.41889, 18.54982, 19.238269999999996, 6.964270000000001, 19.328, 21.07971, 14.85796, 4.306620000000001, 2.10335, 21.12142, 4.88121, 13.11214, 4.196440000000001, 14.925239999999999, 3.61424, 13.70381, 17.65186, 8.51739, 9.87725, 15.52337, 4.32726, 25.09971, 10.436329999999998, 9.47103, 3.41761, 12.427859999999999, 4.11278, 11.69609, 5.0735600000000005, 16.28472, 13.06549, 8.518839999999999, 20.403239999999997, 6.56696, 6.54494, 14.58958]","[22.675310000000003, 11.237309999999999, 8.76566, 26.514780000000002, 20.567259999999997, 44.25252, 24.313480000000002, 44.44081, 29.229419999999998, 11.261409999999998, 48.20232, 14.438970000000001, 29.89421, 2.2056400000000003, 21.803720000000002, 8.19018, 11.0475, 20.760220000000004, 10.992270000000001, 19.66973, 21.6215, 24.519959999999998, 21.119780000000002, 37.754749999999994, 22.78723, 4.8411100000000005, 17.86074, 7.747739999999999, 20.22882, 24.449639999999995, 5.09935, 34.792550000000006, 8.94927, 17.8574, 26.1493, 2.34493, 7.60546, 14.996889999999999, 15.38048, 8.3864, 22.76166, 13.48878, 47.88812, 7.354230000000001, 1.37697, 15.389489999999999, 5.307199999999999, 23.4865, 9.517140000000001, 11.787749999999999, 2.7882800000000003, 26.805670000000003, 14.67125, 20.62109, 31.73309, 10.31693, 7.9900400000000005, 17.794639999999998, 32.542680000000004, 15.18048, 7.59195, 14.52838, 8.50726, 14.91615, 6.60815, 13.63537, 22.84418, 11.32276, 12.4459, 11.52233, 10.52333, 27.454839999999994]"
